"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1985539167699575025","Tue Nov 04 02:46:41 +0000 2025","5","https://t.co/Gvr3ZCVGfb terkenal karena kritis.. Sekarang ? Semua akhirnya menyesuaikan diri Nilai kerugian negara terkait perkara korupsi ekspor limbah minyak kelapa sawit atau palm oil mill effluent (POME) tahun 2022 yang kini sedang ditangani pihak Kejaksaan Agung. https://t.co/esUbMVznSZ","1985539167699575025","https://pbs.twimg.com/media/G44NWOHasAAxHqh.jpg","","in","","0","0","3","https://x.com/undefined/status/1985539167699575025","1260061504767836162",
"1986295374626365885","Thu Nov 06 04:51:35 +0000 2025","0","BroSis kira-kira apa yang terkenal di Jalan Rawamangun/Kelapa Sawit? Coba komen! Bagi komen yang menarik akan direview oleh tim BroSisPKU _ Jalan Rawamangun/Kelapa Sawit Tangkerang Labuai Bukit Raya Pekanbaru https://t.co/Q8nuD9fmUn","1986295374626365885","https://pbs.twimg.com/amplify_video_thumb/1986295148922437632/img/QQdjgb8RWkvIxn5t.jpg","","in","","0","0","0","https://x.com/undefined/status/1986295374626365885","2876231563",
"1988889530158498021","Thu Nov 13 08:39:50 +0000 2025","0","Cabaran industri kelapa sawit tuntut pengusaha lebih proaktif https://t.co/7RLu1Xl9FE https://t.co/kvgI2DVf5v","1988889530158498021","https://pbs.twimg.com/media/G5n0ct2aAAAYuIV.jpg","","in","","0","0","0","https://x.com/undefined/status/1988889530158498021","956573006",
"1985717742687961314","Tue Nov 04 14:36:17 +0000 2025","0","Keajaiban Silika untuk Kelapa Sawit : Tingkatkan Produktivitas dan Ketahanan ! https://t.co/VXeD53WVmT","1985717742687961314","","","in","","0","0","0","https://x.com/undefined/status/1985717742687961314","23786106",
"1983073991188459533","Tue Oct 28 07:30:57 +0000 2025","3","PT Tata Hamparan Eka Persada (THEP) bergerak di bidang kelapa sawit membuka kesempatan kerja untuk posisi Asistent Quality Control Mill penempatan HEAD OFFICE di Kepulauan Bangka Belitung. https://t.co/kwVqsEnakc #disnakerbabel https://t.co/068I4fJZO6","1983073991188459533","https://pbs.twimg.com/media/G4VLR87asAMwzO3.jpg","","in","","0","1","3","https://x.com/undefined/status/1983073991188459533","730216604248604672",
"1989227953801294231","Fri Nov 14 07:04:36 +0000 2025","0","TANAH KELAPA SAWIT 3.96 EKAR MUKIM RELAU BANDAR BAHARU KEDAH ========================= UNTUK JUALAN : RM 350 000 ( NEGO ) MV: RM 400 000 ========================= + Geran individu ( 5 penama dan semua setuju jual ) + Tanah pertanian ( kelapa sawit ) + Freehold Rizab Melayu https://t.co/SjCrCX7L0z","1989227953801294231","https://pbs.twimg.com/media/G5soQeIakAADYHJ.jpg","","in","","0","0","0","https://x.com/undefined/status/1989227953801294231","1542779774896336896",
"1980134886066569498","Mon Oct 20 04:52:00 +0000 2025","9","Kejaksaan Agung menyerahkan uang pengganti kerugian negara salam perkara tindak pidana korupsi pemberian fasilitas ekspor Crude Palm Oil (CPO) dan turunannya kepada pelaku industri kelapa sawit kepada Kementerian Keuangan yang dihadiri langsung oleh Presiden Prabowo Subianto di https://t.co/mKg9bfObH3","1980134886066569498","https://pbs.twimg.com/amplify_video_thumb/1980133140245913600/img/8ui0VM5xKj90NLMz.jpg","","in","","2","0","4","https://x.com/undefined/status/1980134886066569498","121640063",
"1968489505901392261","Thu Sep 18 01:37:25 +0000 2025","0"," Elaeidobius serangga kecil yang berperan besar di dunia sawit https://t.co/nC2Awsa5An","1968489505901392261","","","in","","0","0","0","https://x.com/undefined/status/1968489505901392261","2268902413",
"1988848687322394888","Thu Nov 13 05:57:32 +0000 2025","9","Menteri Perladangan dan Komoditi Datuk Seri Johari Abdul Ghani memaklumkan bahawa beliau memohon RM1.4 bilion untuk selamatkan industri kelapa sawit. #SisiTVParlimen #AWANInews #DewanRakyat https://t.co/kzcB8mIHiv","1988848687322394888","https://pbs.twimg.com/amplify_video_thumb/1988823888558714881/img/bPu1z7rYieApVDXg.jpg","","in","","0","0","1","https://x.com/undefined/status/1988848687322394888","497665754",
"1989133698915266903","Fri Nov 14 00:50:04 +0000 2025","0","Emiten perkebunan kelapa sawit PT Sawit Sumbermas Sarana Tbk (SSMS) mencatatkan laba bersih Rp1 triliun sepanjang Januari September 2025. Capaian tersebut naik 64% dibandingkan periode yang sama tahun sebelumnya sebesar Rp609 26 juta. Baca selengkapnya: https://t.co/WnyVZTL8ja https://t.co/7MkVjQkqla","1989133698915266903","https://pbs.twimg.com/media/G5rSjdWacAIadsl.jpg","","in","","0","0","0","https://x.com/undefined/status/1989133698915266903","539575639",
"1985556989439852566","Tue Nov 04 03:57:30 +0000 2025","3","Perdana Menteri Datuk Seri Anwar Ibrahim berkata disebalik tarif AS diturunkan kerajaan lega semikonduktor dan kelapa sawit masih dikecualikan dan kerajaan akan menilai semula dasar jika kos meningkat akibat tarif. #AWANInews #SisiTvParlimen #DewanRakyat https://t.co/ZLErowDa4N","1985556989439852566","https://pbs.twimg.com/amplify_video_thumb/1985546544867856384/img/pKQSRd_kjIxnPOes.jpg","","in","","0","0","2","https://x.com/undefined/status/1985556989439852566","497665754",
"1980804337761923161","Wed Oct 22 01:12:10 +0000 2025","0","Dua rentung kereta langgar pokok terbakar dalam kebun kelapa sawit KOTA TINGGI - Seorang lelaki dan seorang wanita rentung selepas kereta dinaiki mereka melanggar pokok dan terbakar dalam kawasan kebun kelapa sawit di Jalan Tanjung Balau di sini awal pagi Rabu. #SinarHarian https://t.co/QKpQVEJJPp","1980804337761923161","https://pbs.twimg.com/media/G3068OHWUAAdXe9.jpg","","in","","0","2","0","https://x.com/undefined/status/1980804337761923161","331383958",
"1986603649280450884","Fri Nov 07 01:16:33 +0000 2025","34","Sumber bahan 'nabati'nya dari apa aja ga jelas Biasanya bahan 'nabati' BBM itu dari sawit kelapa jarak atau sumber oleokimia lain Ini denger-denger dari limbah pertanian dan pertanian apa ga diketahui. Curiga ini bioefuelnya berupa etanol. Bahenol nabati.","1986603649280450884","","","in","","0","3","4","https://x.com/undefined/status/1986603649280450884","371098995",
"1983541069842452611","Wed Oct 29 14:26:58 +0000 2025","4","#miri Pekerja ladang kelapa sawit maut disambar buaya ketika mengambil air di tebing sungai berhampiran Ladang Tanjung Payung Suai Niah. https://t.co/y5KDHN0eLU","1983541069842452611","","","in","","0","0","0","https://x.com/undefined/status/1983541069842452611","63070015",
"1980818015035052343","Wed Oct 22 02:06:31 +0000 2025","1","Dua individu maut selepas kereta dinaiki mereka terbakar dalam kemalangan di Jalan Tanjung Balau menuju Sedili berhampiran kawasan kebun kelapa sawit di Kota Tinggi awal pagi ini. https://t.co/m5NYUmj1Bz #BernamaNews #kemalangan #maut #keretaterbakar #KotaTinggi https://t.co/YZxaxvj1Js","1980818015035052343","https://pbs.twimg.com/media/G31HMttXcAAMrgz.jpg","","in","","0","0","0","https://x.com/undefined/status/1980818015035052343","106669711",
"1986029003153850728","Wed Nov 05 14:54:10 +0000 2025","5","@idolpolice_ Ini adalah Screew Press Screw Press adalah mesin yang digunakan dalam Pabrik Kelapa Sawit (PKS) untuk memisahkan minyak sawit dari ampasnya Dalam proses pengolahan kelapa sawit Screw Press biasanya digunakan setelah proses pengempaan dan sebelum proses klarifikasi minyak. https://t.co/3FrYYBmHlM","1986084632836886530","https://pbs.twimg.com/media/G4_9b8vbAAIYSj5.jpg","idolpolice_","in","","0","0","2","https://x.com/undefined/status/1986084632836886530","1666728085239238657",
